site,timestamp_day,sensor1_pm1_ugm3_avg,sensor2_pm1_ugm3_avg,sensor1_pm2.5_ugm3_avg,sensor2_pm2.5_ugm3_avg,sensor1_pm10_ugm3_avg,sensor2_pm10_ugm3_avg,pm1_ugm3_avg,pm2.5_ugm3_avg,pm10_ugm3_avg,bme_temp_c_avg,bme_humidity_percent_avg,ozone_ppb_avg,ozone_ppm_avg,k30_co2_ppm_avg,site_name,longitude,latitude,social_vuln_score,social_vuln_category,housing_grade,fav_infl,det_infl,inhab_jobs,inhab_blackpop,inhab_income,sales_demands,rental_demand,within_district,district_distance,poll_sour_percentile,poll_sour_rank,poll_sour_type,polltype_rank,npl_sites_percentile,npl_sites_rank,land_use_type,area_sqkm,area_sqmi,population_count,population_density,ozone_ppm_corrected,pm1_corrected_avg,pm25_corrected_avg,pm10_corrected_avg,correction_method,aqi_pm25_original,aqi_pm25_corrected,aqi_pm10_original,aqi_pm10_corrected,aqi_ozone_original,aqi_ozone_corrected
Filbert,2026-02-15T05:00:00Z,29.0529622980251,29.0474910394265,41.5574506283663,28.752688172043,47.4147217235188,31.7544802867384,29.0502242152467,35.1493273542601,39.5775784753364,5.55144901610018,65.928023255814,20.543321299639,0.020543321299639,877.003606853021,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.34431749365164e-05,1.2456212281008,0.401008495319726,1.94090282691484,rf_sitespecific,99.523436034715,2.22782497399848,36.6459059956819,1.79713224714337,19.021593795962,0.0587436804967745
Filbert,2026-02-16T05:00:00Z,26.980319803198,26.980319803198,47.7822878228782,32.7810578105781,57.0959409594096,36.8364083640837,26.980319803198,40.2816728167282,46.9661746617466,4.49017220172202,82.9160516605166,,,1226.26485148515,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,,3.76509217548224,3.67062463236483,2.00129336988027,rf_sitespecific,112.014253308362,20.3923590686935,43.4871987608765,1.8530494165558,,
Filbert,2026-02-17T05:00:00Z,31.1690340909091,31.1517730496454,53.0184659090909,36.3496453900709,65.0127840909091,43.2602836879433,31.1603974449964,44.6781405251953,54.1288147622425,4.4049964054637,91.1668439971244,20.7370892018779,0.0207370892018779,2314.55654761904,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.62861275083436e-05,20.9744043227736,16.929535575842,58.7437928323226,rf_sitespecific,123.060654585918,64.8850486232738,49.560007455678,51.890804460769,19.2010085202574,0.061376043989207
Filbert,2026-02-18T05:00:00Z,32.3896103896104,32.3817787418655,60.1233766233766,41.0086767895879,76.2445887445887,52.6290672451194,32.385698808234,50.5763813651138,64.4496208017335,1.55652482269504,97.6156737588652,7261.97411003236,7.26197411003236,3599.07766990291,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.0132101326705016,21.0840874859355,15.6284898186637,57.5685204959389,rf_sitespecific,137.880355188728,62.4115776020223,54.7725357584512,51.2972325737065,301,12.2316043245385
Filbert,2026-02-19T05:00:00Z,27,27,50,39,64,54,27,44.5,59,3.64,97.71,1271,1.271,,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.00233622795645006,21.9666371084788,16.9908210391117,57.9494115598004,rf_sitespecific,122.613065326633,65.0015609108588,52.020202020202,51.489601797879,301,2.16317403375005
Filbert,2026-02-20T05:00:00Z,8.39175257731959,8.39175257731959,12.1340206185567,5.45360824742268,12.7525773195876,5.82474226804124,8.39175257731959,8.7938144329897,9.28865979381443,5.76515463917526,98.0465979381443,9404.0206185567,9.4040206185567,6472.82417582418,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.0170970085647354,11.6205555394858,8.13112988306166,41.012818717842,rf_sitespecific,48.8545246277206,45.172943794787,8.60061092019855,37.97483214615,301,15.8305634858661
Filbert,2026-03-02T05:00:00Z,6.70826210826209,6.69213226909919,8.79373219373213,4.73717217787917,9.72136752136736,5.53648802736606,6.7001994870333,6.76603020803642,7.62952408093481,0.595387243735761,58.6749430523918,40.3956670467501,0.0403956670467503,984.109965635738,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,9.99135262225629e-05,0,0,0,rf_sitespecific,37.5890567113135,0,7.06437414901372,0,37.4033954136577,0.0925125242801508
Filbert,2026-03-03T05:00:00Z,21.421052631579,21.421052631579,36.7894736842105,21.3684210526316,39.6842105263158,23,21.421052631579,29.0789473684211,31.3421052631579,1.53473684210526,95.7184210526316,,,2860.71428571429,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,,19.0051856187073,13.9549851517427,52.0134188267631,rf_sitespecific,87.9827896738043,59.2300097941877,29.0204678362573,48.1605729877436,,
Filbert,2026-03-04T05:00:00Z,27.3121951219512,27.3137254901961,47.3804878048781,30.9542483660131,59.4211382113821,35.9428104575163,27.3129584352078,39.1874490627548,47.7106764466176,8.06377235772358,93.9952032520325,5968.96296296298,5.96896296296296,2340.12126245847,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.0108616088233459,19.9311156916008,14.7119444633497,58.0129838766891,rf_sitespecific,109.264947393856,60.6690959379272,44.1765522653867,51.5217090286309,301,10.0570452068017
Filbert,2026-03-05T05:00:00Z,39.5,39.5,72.4166666666667,46.3333333333333,89.0833333333333,58.8333333333333,39.5,59.375,73.9583333333334,7.06583333333333,97.6683333333333,5968.25,5.96825,3281.72727272727,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.0108608589622951,19.9656333190157,14.3833757800783,57.5806553476223,rf_sitespecific,152.771816881259,60.0444406465368,59.5749158249158,51.3033612866779,301,10.056350891014
Filbert,2026-03-06T05:00:00Z,26.7666666666667,26.7666666666667,46.4666666666667,29.1,56.7333333333333,33.1,26.7666666666667,37.7833333333333,44.9166666666667,5.953,97.5743333333333,8191.96666666667,8.19196666666667,3510.41666666667,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.0148970800677863,20.22420500314,13.7467786335277,51.980349692152,rf_sitespecific,105.737018425461,58.8341799116496,41.5895061728395,48.1299534186593,301,13.7935926553577
Filbert,2026-03-07T05:00:00Z,6.24430641821946,6.24329896907217,12.935817805383,6.84123711340206,16.888198757764,10.1257731958763,6.24380165289257,9.88223140495866,13.5,6.69041237113402,97.5288041237113,9343.49278350516,9.34349278350516,3634.56694560669,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0.0169869040352448,10.915016509037,8.09152114111893,41.6562910097688,rf_sitespecific,51.4871319485906,44.9528952284385,12.5,38.57063982386,301,15.7286148474489
Filbert,2025-04-04T04:00:00Z,1.95609318996417,1.95515695067266,2.39874551971323,3.02959641255606,2.85394265232971,3.6224215246637,1.95562528014345,2.71402958314654,3.23800986104887,21.398288530466,54.391729390681,69.3470852017938,0.0693470852017937,495.372743682311,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,1.83750388932624,3.51562319327047,15.1709261909699,general_calibration,15.0779421285919,19.5312399626137,2.99815727874896,14.0471538805277,97.8236173393124,0
Filbert,2025-04-05T04:00:00Z,6.44911264034768,6.4487504527345,8.69974646867081,9.73487866714961,9.85512495472653,11.0300615718942,6.44893154654109,9.21731256791026,10.4425932633105,17.2436745027125,66.7043254972875,69.1019891500904,0.0691019891500904,526.122679286494,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,0.703170241460879,2.11977758238489,13.7944939822673,general_calibration,50.2230276956469,11.7765421243605,9.66906783639859,12.7726796132105,97.0066305003014,0
Filbert,2025-04-06T04:00:00Z,8.58098336948662,8.58134490238602,15.0263919016628,17.6952277657267,17.938539407086,21.1811279826461,8.58116413593656,16.3608098336947,19.559833694866,13.5994472543353,79.8126445086705,65.3576589595375,0.0653576589595376,582.357558139535,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,0.774633971969927,2.08384447428255,6.74330157880283,general_calibration,63.8038209766059,11.5769137460142,18.110957124876,6.24379775815077,84.5255298651252,0
Filbert,2025-04-07T04:00:00Z,2.76894929430214,2.77184720041863,3.75326711970726,5.91313448456308,4.48405645582855,6.25745682888543,2.77039748953975,4.83263598326362,5.37029288702925,8.62316640584246,85.7561867501304,64.651356993737,0.0646513569937369,590.5343832021,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,0.89872988401622,0.991023397663104,6.75970816131634,general_calibration,26.8479776847979,5.5056855425728,4.97249341391597,6.25898903825587,82.1711899791231,0
Filbert,2026-04-03T04:00:00Z,8.70201643017177,8.69955156950672,12.1359223300971,8.47982062780269,13.4421209858103,9.80493273542599,8.70078446021666,10.3085543518865,11.6242062009712,22.4796044776119,66.1140074626866,28.5067264573991,0.0285067264573991,978.117779444862,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.42145010372444e-05,0.222773067593035,0,4.87924776948332,rf_sitespecific,52.2976318476929,0,10.7631538897882,4.51782200878086,26.3951170901843,0.0687171305900411
Filbert,2026-04-04T04:00:00Z,9.56657018813316,9.56435285610988,11.962011577424,9.38647866955891,13.4048480463097,11.0860448300795,9.56546112115731,10.6737793851718,12.245027124774,25.6336587129429,60.74215835141,30.0086767895877,0.0300086767895878,883.614852566435,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.57744556320751e-05,1.61167452519043,1.25793931166122,4.13753440275265,rf_sitespecific,52.9919760174369,6.9885517314512,11.3379880784944,3.83105037291912,27.785811842211,0.0701615329926622
Filbert,2026-04-05T04:00:00Z,4.49674384949354,4.49240231548491,6.48516642547024,4.91353111432691,7.79956584659929,6.38241678726505,4.49457308248905,5.69934876989897,7.09099131693187,18.3246693169498,70.1376436573907,25.6469100108419,0.0256469100108421,985.958560523446,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.02890347430882e-05,0,0,3.97292781587147,rf_sitespecific,31.663048721661,0,6.56573270086284,3.67863686654766,23.7471388989279,0.0650824395769335
Filbert,2026-04-06T04:00:00Z,1.75253256150507,1.75180897250365,2.1208393632417,1.47250361794502,2.37735166425469,1.77206946454413,1.75217076700433,1.79667149059335,2.07471056439942,13.6397361763643,43.3119190458981,21.8814600650525,0.0218814600650524,773.942888323027,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.20967564218718e-05,0.743382968381384,0,1.89740548085771,rf_sitespecific,9.98150828107419,0,1.92102830036983,1.7568569267201,20.2606111713448,0.0574969966869184
Filbert,2026-04-07T04:00:00Z,2.31727634914885,2.31681735985532,2.80007243752262,2.02531645569622,3.13437160449114,2.4028933092224,2.31704668838218,2.41241404270716,2.7683677162505,13.1049096167751,35.3410592913955,21.8224873463485,0.0218224873463485,763.488913122502,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.13988949984059e-05,2.01302702612656,1.85202320861048,5.51685710091749,rf_sitespecific,13.402300237262,10.2890178256138,2.56330344097269,5.10820101936805,20.2060068021746,0.0568508287022277
Filbert,2026-04-08T04:00:00Z,5.70875542691753,5.7129428778018,7.70984081041962,6.71547360809831,8.47684515195373,7.46710050614611,5.71084990958415,7.21247739602166,7.9717902350814,9.49597904624278,36.7673554913295,25.4548410404625,0.0254548410404624,783.888203266788,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.89066495585109e-05,1.21141637637196,1.72856148002834,8.55626790112304,rf_sitespecific,40.069318866787,9.60311933349076,7.381287254705,7.92247027881763,23.5692972596874,0.0638024532949175
Filbert,2026-04-09T04:00:00Z,3.90083242851973,3.90025298156848,4.9876945349258,3.97000361402241,5.98624683315237,5.14636790748103,3.90054249547921,4.47848101265823,5.56600361663652,12.4526697976879,54.020213150289,30.7539739884393,0.0307539739884393,840.169996367598,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.94102063825932e-05,0,0,3.10989816798517,rf_sitespecific,24.8804500703235,0,5.15370705244122,2.87953534072701,28.4759018411475,0.0735279688727714
Filbert,2026-04-10T04:00:00Z,5.18675352877305,5.18618944323935,6.65399927614913,5.15184381778742,7.98443720593557,6.72017353579176,5.18647133297161,5.90251401700125,7.35196238017727,16.8850921575714,61.5639139862667,30.6935308998916,0.0306935308998916,832.79767526335,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.90018392060734e-05,0.839786402759865,0.156425973303889,5.23702680971499,rf_sitespecific,32.7917445388958,0.869033185021606,6.80737257423821,4.84909889788425,28.4199360184181,0.0731498511167346
Filbert,2026-04-11T04:00:00Z,4.38784370477567,4.39355539464159,5.2897973950797,4.10246198406954,5.86613603473223,4.80050687907308,4.3906985161057,4.69634455302209,5.33351429605503,19.9253253796095,48.9535285610991,24.6890817064352,0.0246890817064353,795.567115314659,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.63200863395957e-05,1.18386554398064,1.36158805146487,5.43715277115575,rf_sitespecific,26.090803072345,7.56437806369374,4.93843916301391,5.0344007140331,22.860260839292,0.0614074873514775
Filbert,2026-04-20T04:00:00Z,2.40810419681621,2.40810419681621,2.81186685962376,1.9261939218524,3.12481910274967,2.28219971056439,2.40810419681621,2.36903039073803,2.70350940665698,12.0285910404624,42.2808706647399,20.5942919075145,0.0205942919075144,771.412127814089,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.00210523203028e-05,1.47428391568,1.01410257732487,4.33431383762576,rf_sitespecific,13.1612799485446,5.6339032073604,2.50324945060832,4.01325355335718,19.0687888032541,0.0555750484447248
Filbert,2026-04-21T04:00:00Z,2.4614828209765,2.46053584359159,3.00940325497287,2.1383055756698,3.49150090415914,2.71469949312093,2.46100958928894,2.57409082685001,3.1033110186358,12.4453342970726,42.4812721358872,24.4430791470907,0.0244430791470907,771.722646310433,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,6.69332383030702e-05,1.28972943575684,0.883186306399461,3.3502111166904,rf_sitespecific,14.3005045936112,4.90659059110812,2.87343612836648,3.10204733026889,22.6324806917507,0.0619752206509909
Filbert,2026-04-22T04:00:00Z,7.67076255872792,7.67220816769055,9.33032164799406,7.27900252981572,10.1709432598482,8.29454282616552,7.67148536320922,8.30466208890485,9.23274304300688,18.7812346570397,53.0714584837545,26.9581227436822,0.0269581227436823,790.629454545454,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.10539056473889e-05,2.60171090095327,1.97671205404922,5.81257958352666,rf_sitespecific,46.1370116050269,10.9817336336068,8.5488361509323,5.38201813289505,24.9612247626688,0.065790653377212
Filbert,2026-04-23T04:00:00Z,186.015206372197,185.955483170471,190.454742939891,18.6844010133913,191.778783490221,20.4368440101339,185.985339366508,104.554027149326,106.092307692309,23.7308164739884,53.7462174855491,29.5437138728325,0.0295437138728324,823.683999999999,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.47251807348515e-05,3.0055850498564,2.6000836906321,18.7637637404446,rf_sitespecific,185.088717560319,14.4449093924006,75.8041958041964,17.3738553152264,27.3552906229929,0.0691899821618995
Filbert,2026-04-24T04:00:00Z,3331.947920434,3331.9500723589,3331.947920434,12.7311866859624,3331.947920434,13.8386396526773,3331.94899620184,1672.63971785131,1673.19334418526,23.8804193781634,51.6209074475777,28.4023861171368,0.0284023861171367,829.115272727274,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.24323232738411e-05,2.85271522601483,2.45928620930986,18.9682500803114,rf_sitespecific,,13.6627011628325,301,17.5631945188069,26.2985056640154,0.0670669659942973
Filbert,2026-04-25T04:00:00Z,3354.24033249006,3354.24548083876,3354.24033249006,4.18329718004329,3354.24033249006,5.57953723788856,3354.24290619917,1679.51454906931,1680.21254292436,16.2087138728324,67.8938981213873,29.8742774566475,0.0298742774566474,864.127636363635,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,7.82246917534381e-05,2.02932686382932,1.87637541405567,19.2801856946835,rf_sitespecific,,10.4243078558648,301,17.8520237913736,27.6613680154142,0.0724302701420724
Filbert,2025-05-08T04:00:00Z,3.5655021834061,3.56502732240437,4.40829694323143,7.23715846994534,4.9312227074236,7.6459016393443,3.56526488257783,5.82195521572914,6.28782086291637,23.1422489082969,60.3396179039301,24.1945355191257,0.0241945355191257,566.66043956044,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,1.52530787867014,2.39898190367663,13.8507894631952,general_calibration,32.3441956429397,13.327677242648,5.82205635455219,12.8248050585141,22.4023477028941,0
Filbert,2025-05-09T04:00:00Z,2.3860347322721,2.38472674629031,3.18306801736611,3.2519001085777,3.54630969609256,3.52696344553024,2.38538085760804,3.21747783607744,3.53663832096988,15.709266088214,80.1509833694866,20.7801879971077,0.0207801879971077,622.978189749183,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,1.4788763427632e-06,0.641537772662491,0.715731092744755,12.7125524697111,general_calibration,17.8748768670969,3.97628384858197,3.27466511200915,11.7708819163992,19.2409148121368,0.00136932994700297
Filbert,2025-05-10T04:00:00Z,1.01231437884824,1.01556842867487,1.45092357841363,2.89391745112239,1.87975371242303,3.42179580014481,1.01394169835234,2.17255114973743,2.65091435813871,17.4872043399638,48.2142784810127,25.0766726943943,0.0250766726943942,515.771106259098,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,1.42037745208745,2.95358633504591,11.0285966814732,general_calibration,12.0697286096524,16.4088129724773,2.45455033160991,10.2116635939567,23.2191413836983,0
Filbert,2025-05-11T04:00:00Z,2.56293072179907,2.56299782766113,3.22089227421109,5.53837798696595,3.80340950308305,6.19044170890659,2.56296430512776,4.38068490668605,4.99800688530535,22.1944685466377,49.1462472885033,25.5491684743312,0.0255491684743311,519.045818181818,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,2.25027464672792,4.32765389373603,14.3663576513353,general_calibration,24.337138370478,24.0425216318668,4.62778415306051,13.3021830104956,23.6566374762325,0
Filbert,2025-05-12T04:00:00Z,6.32705541470485,6.32138979370255,8.32886635277067,11.0665942815782,9.20028975009048,11.805284111473,6.32422157856634,9.6982259232441,10.5032585083273,21.8281548480463,64.8557887120116,23.8350217076701,0.0238350217076701,573.108806404658,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,1.20323361950826,1.64122938321323,12.8974267168185,general_calibration,51.1373116411485,9.11794101785125,9.72523935956235,11.9420617748319,22.069464544139,0
Filbert,2025-05-13T04:00:00Z,7.18036943136544,7.18399130749726,9.11155378486061,7.17566099239402,10.1271278522274,8.14016660630208,7.18218036943136,8.14360738862725,9.13364722926479,20.2138119349005,88.3828499095841,20.045931283906,0.020045931283906,733.871729651163,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,1.87494335643254e-05,2.70836224623598,2.77110919906946,26.3007908476529,general_calibration,45.2422632701514,15.3950511059414,8.45708076783777,24.3525841181972,18.5610474850981,0.0173605866336346
Filbert,2025-05-14T04:00:00Z,8.49113282663767,8.495110467222,11.8353239232717,11.1792828685258,13.1013391241405,12.2825063382831,8.49312092686463,11.5074221578566,12.6920709630702,19.2074936708861,90.0242350813743,20,0.02,741.767441860467,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,1.56760945993249e-05,3.26370264944739,5.68477344613526,28.2822586485793,general_calibration,54.5768482088529,31.5820747007515,11.7519175583983,26.1872765264623,18.5185185185185,0.0145149024067823
Filbert,2025-05-15T04:00:00Z,9.36001448750456,9.36284470246736,16.352770735241,18.9891146589259,18.6363636363635,20.4760522496371,9.36142831248867,17.6697480514773,19.5553742976256,22.2667945007236,83.1496888567294,22.0350940665702,0.0220350940665702,686.520916696977,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,0,2.15204919741394,2.62352540373976,17.6875021128777,general_calibration,66.2922966758123,14.5751411318876,18.106828053357,16.377316771183,20.4028648764539,0
Filbert,2025-05-24T04:00:00Z,0.407233273056051,0.406951484431579,0.499095840867991,1.02063721940624,0.653887884267627,1.22845763939173,0.407092455219835,0.759724986430272,0.941016826488169,16.605283700759,53.978312251536,20.9960245753524,0.0209960245753524,538.144363636364,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,2.46487615395304e-05,1.25044330539229,1.92092719623124,8.38206679688218,general_calibration,4.22069436905707,10.6718177568402,0.871311876377934,7.76117296007609,19.4407634956967,0.022822927351417
Filbert,2025-05-25T04:00:00Z,0.321402747650035,0.32151898734177,0.417208966015907,1.07486437613019,0.597975415762831,1.26871609403255,0.321460856987888,0.745977219309355,0.933285120231436,17.7653543022415,50.9181778741866,22.4584237165582,0.0224584237165582,535.508542348237,Filbert Street Garden,-76.591884,39.224681,90.14,High,Not Graded,proximity to industrial plants,,industrial employees,2,"$1,200",fair,good,no,33.8,99,4/1406,risk management plant facilities,1/1406,90,130/1406,residential,1.553994,0.6,900,579.152815261835,1.46425435379979e-06,1.19564043950056,2.34216865895344,9.93169915646851,general_calibration,4.14431788505197,13.0120481052969,0.864152889103181,9.19601773747084,20.7948367745909,0.00135579106833314
